id,LR,RF,KRN,GBR,ETR,Ridge,cb,Ada,GCN_canonical_ESOL,GCN_attentivefp_ESOL,GAT_canonical_ESOL,GAT_attentivefp_ESOL,Weave_canonical_ESOL,Weave_attentivefp_ESOL,MPNN_canonical_ESOL,MPNN_attentivefp_ESOL,AttentiveFP_canonical_ESOL,AttentiveFP_attentivefp_ESOL,gin_supervised_contextpred_ESOL,gin_supervised_infomax_ESOL,gin_supervised_edgepred_ESOL,gin_supervised_masking_ESOL,label
832,-4.842999403,-3.542260044,-1.8800001,-3.604387824,-3.92484004,-4.764441837,-3.043127537,-2.655132446,-4.193011,-3.5688443,-5.6828914,-6.131785,-3.9193282,-4.0179267,-3.8485703,-4.6114554,-3.6647716,-3.450096,-4.7111025,-4.9049478,-3.5113919,-4.144156,-4.376
833,-7.109313939,-4.994204903,-5.7848,-5.400647234,-3.280940068,-7.038632492,-6.107478801,-5.889282878,-4.922124,-4.804906,-5.97015,-5.240623,-5.9154024,-6.159225,-5.3160954,-5.862696,-5.4383574,-4.945014,-5.682891,-5.7876844,-3.9527318,-6.294088,-5.53
834,-3.112261288,-2.157570006,-2.648,-2.369412575,-0.630200024,-3.139338079,-3.010291669,-2.530162755,-1.5654917,-1.2966447,-3.357698,-3.4507298,-2.1180127,-2.6661985,-1.6802455,-2.2731295,-1.5845444,-1.8163974,-1.4139136,-2.0154371,-2.7475016,-1.7162045,-2.05
835,-2.171831332,-1.071700004,-0.63000005,-1.939464926,-1.689900051,-2.182514071,-2.058379512,-2.401910799,-1.7375035,-1.1554664,-1.7348386,-2.1027575,-1.0212568,-1.4235392,-1.605021,-1.0404675,-1.5438194,-2.0822833,-0.9593694,-0.95708835,-1.9820796,-2.0572677,-1.64
836,-3.495044371,-3.376689994,-4.5,-3.95187107,-3.269999981,-3.476554762,-3.9973371,-4.259368869,-3.43528,-2.5406837,-4.089733,-4.776489,-3.8904285,-3.2654634,-3.5906925,-3.8954961,-3.7456448,-3.3473644,-2.5962172,-3.773985,-4.7109547,-4.1556163,-4.03
837,-4.684415315,-3.994290023,-3.6782002,-3.778476456,-4.089860005,-4.674916959,-3.904090193,-2.599717983,-3.5166152,-2.6867507,-4.0184507,-2.7339015,-2.8062825,-3.272502,-3.2109144,-3.4420066,-2.62639,-2.7052557,-2.2209585,-2.467531,-2.8906443,-2.665695,-2.564
838,-1.687282184,-2.642999984,-2.892,-2.538241055,-3.035599918,-1.848835305,-2.64134314,-2.561654872,-2.3480072,-2.5198326,-4.0449557,-3.475718,-2.0965827,-3.211152,-2.28926,-2.9655554,-2.89984,-2.6070755,-2.3852532,-2.5100558,-2.9695823,-2.815378,-2.48
839,-2.877395415,-3.319649985,-3.8728,-2.947731522,-3.699599907,-2.778303211,-2.854689295,-2.807779491,-2.4676948,-2.0116034,-2.7834296,-3.2137146,-2.6122696,-2.453119,-2.5610592,-2.8878095,-2.8096232,-2.8550763,-2.1357312,-2.5359356,-3.1776884,-2.7663271,-2.82
840,-4.464146189,-6.331426134,-3.2568002,-5.060338897,-7.60332983,-4.327909948,-5.02316484,-2.732580724,-0.07307346,0.19872516,-1.3609655,0.14645278,0.5151592,0.053352803,0.698916,0.24918465,0.70028067,0.59101725,-0.004641257,0.5689962,0.76170427,0.40238354,0.48
841,-1.866161027,-2.713879998,-2.5877998,-2.883262244,-3.02139998,-1.894809762,-2.672923993,-2.686996794,-2.596138,-2.0564241,-3.4679356,-3.2896996,-2.7633567,-2.540599,-2.8211045,-2.7151845,-2.8749526,-2.7430935,-2.3505404,-2.6965916,-3.0902755,-2.7294047,-2.8
842,-1.009944257,-0.557049997,-1.392,-0.952561638,-0.263499993,-1.055890783,-0.636003719,-2.249631269,0.41676158,-0.3408653,-0.4498058,-1.7728568,0.565109,-0.43791026,0.51632804,0.20563401,0.21723843,0.29692984,0.010410205,-0.3736353,-0.14911759,0.1290175,0.47
843,-1.235710826,-1.02726001,-0.66400003,-1.803268875,-1.239,-1.235804119,-0.988732241,-2.357913729,-0.22345908,-0.88580436,-1.7107209,-1.9476966,-0.018441396,-0.55767787,-0.028983578,-0.1818094,-0.40176916,-0.39749765,-0.17551231,-0.83201,-0.32101527,0.18224743,-0.17
844,-5.884646343,-4.444666718,-2.651,-4.556836777,-4.977440188,-5.899786078,-4.461747856,-4.333469274,-3.4029543,-2.8945162,-3.987093,-5.4478416,-4.2416353,-3.9865425,-3.9790998,-4.3185225,-3.663796,-3.6919284,-2.4886086,-3.7762303,-3.2016382,-3.4345362,-4.955
845,-5.726067147,-5.843499948,-5.628,-7.078280297,-4.52599988,-5.753825877,-5.85163504,-4.694463408,-5.364411,-4.8600097,-6.3483553,-6.3846292,-7.55914,-6.299271,-7.6189227,-7.056034,-6.4900684,-6.194191,-6.918829,-6.207469,-6.9458985,-6.905408,-8.04
846,1.510396172,-1.330930014,-1.3865999,-0.974292863,-1.183989982,1.435684735,-0.405728015,-2.309358676,-0.46133214,-0.96517974,-1.1706898,-2.0294938,-0.91178423,-0.37427074,-1.0280752,-0.78972197,-0.23985076,-0.22527122,-0.60356015,-0.3201925,-0.3381203,-0.2182303,-0.4
847,-1.7628906,-2.990300825,-7.2091994,-2.525701548,-2.545599985,-1.985708787,-2.895412895,-4.425441319,-2.1006792,-2.2930667,-4.4891405,-4.1731486,-2.6677485,-3.0648768,-2.6265755,-3.1091368,-2.7904615,-2.9951015,-3.862517,-3.4267533,-1.8845043,-2.5281243,-2.59
848,-1.532042687,-0.983440003,-2.1360002,-1.128619174,0.354699995,-1.465432436,-0.525504879,-2.249631269,-1.2465711,-1.44433,-2.3690262,-2.238214,-0.7819526,-1.8040679,-0.99563336,-1.1099466,-1.5797695,-1.3290346,-2.9347656,-1.7118467,-1.610186,-1.9994795,-0.83
849,-8.270118491,-4.972200019,-4.9484,-6.304030034,-5.303159919,-8.102332269,-5.813662483,-4.677181753,-5.0349474,-4.644886,-7.126689,-5.7078276,-4.5520372,-5.7391305,-4.59154,-5.47108,-5.2377005,-4.5083404,-3.7452726,-5.2045803,-3.9392538,-5.4854484,-5.382
850,-6.999242135,-7.012048372,-7.4633994,-6.736177746,-6.458340096,-6.930185659,-8.119775205,-5.945397378,-6.347738,-5.5491686,-7.363634,-7.6113462,-7.2366095,-7.5178866,-7.145406,-6.9267664,-7.5898094,-7.037725,-7.2143917,-7.5381947,-7.162111,-6.641789,-7.01
851,-4.208161777,-3.791499993,-4.4185996,-4.305643382,-3.810800023,-4.372375104,-4.233248808,-4.259368869,-4.19436,-4.181156,-6.852565,-7.019949,-4.270207,-5.009076,-3.8057125,-4.4680243,-5.4455414,-4.670993,-5.29298,-4.645688,-2.7120695,-3.7912068,-4.71
852,-1.042633202,-2.273990001,-0.564,-3.157961593,-2.741220036,-1.257189809,-2.372593713,-2.530162755,-3.872043,-1.5487181,-3.891386,-4.268537,-1.9365034,-2.02799,-3.5344014,-3.2533605,-2.405101,-2.6054542,-1.4926745,-1.1374837,-1.2317461,-3.3052294,-3.93
853,-5.543982649,-4.294959967,-4.732,-4.139596553,-3.450639882,-5.44800539,-3.961509907,-4.333469274,-3.0896907,-2.212765,-5.3452225,-4.525872,-3.2394555,-3.7764313,-3.1952634,-3.3515313,-3.7365446,-2.8549404,-3.3053215,-3.7337065,-4.3588614,-3.1573536,-3.1
854,-4.303303901,-4.059920006,-3.0099998,-4.634719223,-2.774899976,-4.322835662,-4.598016979,-4.768787416,-2.736559,-2.2217457,-3.9008174,-3.9460607,-3.364026,-2.8164506,-3.0181952,-3.3419082,-3.284575,-2.8085947,-2.8604789,-3.2361186,-4.1984777,-3.4055583,-3.04
855,-6.056765703,-5.867929953,-6.2239995,-5.808542859,-7.278789859,-5.918402671,-6.764063772,-4.259368869,-6.2534003,-5.2329173,-7.6238117,-7.2581735,-7.3732705,-6.988707,-6.602287,-6.8607435,-7.461342,-6.443362,-6.1125917,-7.071429,-4.7934055,-7.3445024,-7.15
856,-2.049222622,-2.108550056,-0.9300001,-0.902061233,0.336399994,-1.954888,-1.031995692,-2.249631269,-1.0578074,-0.8206843,-1.0678596,-1.8889596,-1.0138224,-0.86048436,-0.4833125,-1.1068914,-0.6846893,-0.56163967,-0.40788573,-0.69406074,-0.8221347,-0.944311,-1.01
857,-1.025862343,-2.990059981,-2.1759999,-2.644920788,-1.60759995,-1.137739014,-2.34001157,-2.561654872,-2.3714135,-1.7167096,-3.363586,-3.4696975,-2.2979941,-2.310592,-2.4467425,-2.463872,-2.479952,-2.0090508,-2.0340648,-1.9773135,-3.3146079,-2.4313939,-2.39
858,-5.117867804,-4.125179936,-4.2022,-4.487882339,-4.56491991,-4.925107154,-4.539624825,-2.807779491,-4.5513725,-3.6657305,-6.3579793,-5.4103413,-4.7215843,-5.95149,-4.6622825,-4.542217,-4.827712,-4.0252466,-3.4593613,-3.6172376,-4.369291,-4.572083,-4.207
859,-3.636899101,-8.150396538,-7.2091994,-4.561482115,-8.216499805,-3.613540334,-5.484793137,-5.462229239,-3.159102,-2.4737177,-4.1694374,-4.1910157,-3.241875,-1.9801835,-3.2824552,-3.5114653,-3.658094,-3.5244107,-3.6297882,-3.0420034,-2.2129092,-4.6054587,-3.84
860,-0.085535492,-0.954760007,-1.4473999,-1.226498765,0.335800012,-0.094690184,-0.925071347,-2.263538326,-1.4023871,-1.0986353,-2.3294463,-1.2077777,-0.035120457,-1.3655053,-0.3458063,-0.5433642,-0.9517491,-0.6419933,-0.7824621,-0.4622832,-0.7197688,-0.15455598,-0.46
861,-5.142647503,-3.32656998,-3.2600002,-3.91652103,-4.498599892,-5.052932078,-4.023198123,-2.809535328,-4.1498256,-4.6343336,-6.535773,-6.673163,-3.6123455,-5.1279397,-3.3634343,-3.7992861,-4.8017,-4.2425737,-4.9141746,-4.8524942,-4.348596,-3.6068265,-3.59
862,-6.455542102,-7.578199978,-7.292,-7.126965259,-7.118699937,-6.446057355,-7.348975278,-6.097927088,-7.273212,-5.565882,-9.005486,-8.320163,-8.200823,-7.744884,-8.154975,-7.5644126,-8.001888,-7.2779417,-8.059095,-8.569331,-6.648694,-8.338495,-7.82
863,-4.66226353,-4.631730041,-3.5104,-4.878861866,-6.4356001,-4.687982807,-4.901564923,-4.768787416,-4.101339,-2.9972005,-5.546945,-5.055145,-3.945179,-3.7338688,-3.7176113,-4.6860685,-3.904049,-3.573769,-4.2857256,-4.6852255,-3.9519305,-5.221441,-4.925
864,-3.096817646,-4.267269963,-2.9738002,-4.01284384,-3.959199924,-3.195143116,-4.532544957,-3.320747969,-3.876581,-3.2861314,-4.807534,-3.8378668,-3.341659,-3.8008244,-3.7181,-3.8418815,-3.5579214,-3.518431,-2.5207503,-3.3257267,-1.8136204,-3.7134197,-3.15
865,-4.748443623,-4.791891659,-6.2714,-4.695682731,-4.364100003,-4.735293586,-5.25292614,-4.694463408,-5.9503064,-5.116547,-6.5397553,-6.9908695,-6.34114,-6.4008265,-7.016345,-6.5784936,-6.907793,-6.5429745,-6.579832,-6.8998127,-7.3006167,-6.2832813,-6.726
866,-2.939182936,-1.972900019,-1.292,-2.019023487,-1.061099996,-2.863745244,-2.479739443,-2.357913729,-3.6588545,-2.9637442,-5.1314063,-5.556205,-3.5066895,-4.4552603,-3.7507055,-4.2692294,-4.2614055,-4.367958,-3.1237566,-5.043708,-2.8506052,-2.9296935,-4.95
867,-4.914707824,-4.059044993,-4.9292,-4.06309251,-4.358200083,-4.900524581,-4.164701169,-3.241671448,-4.9305453,-4.501598,-8.174524,-6.7412333,-6.153451,-7.0025654,-5.672993,-5.9700394,-6.0598297,-6.473505,-7.531616,-7.0725255,-2.6986468,-4.539264,-6.96
868,-1.259786311,-2.270990002,-2.152,-2.114394829,-4.785120106,-1.40774869,-1.374365486,-2.401910799,-0.35687816,-0.79952717,-2.2492988,-0.14685214,-0.038534477,-2.0224755,-0.084123656,-0.9998463,-0.36274529,0.18829894,-0.94588184,-0.8947832,-1.9383062,0.21634677,0.51
869,-6.285814835,-1.86842002,-0.804,-2.697529505,-1.910099999,-6.152591343,-3.68856383,-2.686996794,-2.35684,-2.329155,-3.7004666,-3.3065448,-1.8757445,-1.973938,-1.9935784,-1.795363,-2.6740153,-2.1357358,-2.9551013,-2.2412524,-1.941888,-1.5233026,-2.28
870,-3.588889313,-5.463420058,-4.1219997,-3.14533423,-6.943410106,-3.563728482,-4.056135771,-3.05536438,-3.941189,-3.1354737,-4.383206,-4.5085835,-4.102728,-3.5661495,-3.950366,-4.2602262,-4.103691,-4.098712,-3.4202664,-3.8818672,-4.4871135,-3.942135,-4.345
871,-5.159113186,-4.290130022,-4.866,-4.836804803,-3.442899995,-5.153360532,-5.117579715,-5.858373546,-7.3105054,-5.4611917,-9.098504,-8.686209,-8.411281,-7.744884,-7.6145186,-8.413473,-8.030088,-7.297657,-8.597487,-8.342783,-6.7298894,-8.484362,-8.71
872,-3.787654117,-2.710274982,-0.496,-3.15360741,-3.803300023,-3.682115272,-3.146668803,-2.561152269,-5.1931257,-2.5215168,-3.9844174,-4.0031466,-2.3105407,-2.41078,-2.9594688,-2.864889,-1.9021064,-1.9514844,-2.582167,-2.328308,-1.6857065,-2.8733087,-3.364
873,-2.206497919,-1.586119973,-1.282,-1.86729954,-0.443339998,-2.167997502,-1.305845997,-2.232815067,-0.674458,-1.5437498,-2.1729784,-3.0721922,-0.9600241,-1.5274879,-0.46349812,-1.209149,-1.2390195,-1.2875117,-0.7156445,-1.3637513,-1.3697113,-1.0659661,-0.92
874,-2.269945538,-2.67512006,-2.1227999,-2.394167282,-2.982000113,-2.275484932,-2.444451229,-2.732580724,-2.7899947,-2.0274994,-3.9837456,-3.4874492,-2.1572886,-2.4581368,-2.3981228,-2.4537024,-2.4233298,-2.4048922,-2.758207,-2.777234,-1.646911,-2.3128397,-3.168
875,-0.499044254,-1.175999993,0.36200005,-1.215496423,-0.061099978,-0.52410648,-0.624542126,-2.525625005,0.7358926,-0.16068459,0.11534363,-2.1936612,0.5440056,2.1150951,0.54388416,0.23735557,0.4323516,0.7737868,-0.5450537,0.44011682,-0.36438486,0.85033804,0.64
876,-2.686792006,-1.775770019,-2.08,-2.208204163,-0.448100007,-2.604091847,-2.193436374,-2.401910799,-1.137846,-1.3410395,-2.9107227,-2.7358847,-1.462823,-2.1076684,-1.0062814,-1.612922,-1.1860349,-1.3937134,-0.9073949,-1.7873622,-2.4119675,-0.61016876,-1.4
877,-2.33413971,-5.048830009,-3.9459999,-4.091620757,-7.406049991,-2.513994113,-4.231627076,-2.561654872,-3.941901,-2.9313107,-5.2152553,-4.311842,-3.172304,-4.0331993,-3.7159233,-4.1394887,-3.9904497,-3.6569672,-3.6116738,-3.9464004,-2.895839,-3.7127354,-4.37
878,-3.233801666,-3.46077004,-2.4106,-3.000294208,-4.078810074,-3.219529298,-3.045666903,-2.599717983,-2.3255866,-1.7520576,-3.4867063,-2.6454115,-2.6580625,-2.763279,-2.083412,-2.668771,-2.3033264,-2.2826788,-2.091145,-2.3355231,-3.3121321,-2.4957378,-2.843
879,-9.769192994,-7.69050005,-6.4019995,-8.589993194,-7.933500099,-9.589700736,-8.257782371,-7.64814742,-7.7236915,-5.990058,-9.775111,-8.6339035,-8.1297455,-8.441339,-8.207276,-8.26809,-8.298729,-7.675935,-7.7540393,-9.299414,-6.7909226,-9.006004,-8.94
880,-1.642816846,-0.688400009,-1.718,-1.126987448,-0.385999994,-1.572784318,-1.101069943,-2.249631269,-2.1795168,-2.2547772,-3.5038862,-3.7089705,-3.0921268,-1.787751,-3.3142412,-3.4396741,-3.3424392,-3.326474,-2.977934,-2.636832,-2.2483728,-4.19072,-3.55
881,-1.103856807,-2.763250003,-3.8688,-2.864808162,-2.964100034,-1.242196425,-2.318021201,-2.686996794,-1.3398235,-0.7423711,-2.429906,-0.962634,-1.0612587,-2.1622043,-1.5348504,-0.83814335,-0.8631668,-0.56022024,-1.302754,-1.1598225,-2.6705234,-1.1825085,-1.28
882,-2.132089566,-1.927411676,-1.6939999,-1.856545211,-2.692000055,-2.074009893,-2.040630634,-2.401910799,-2.0733607,-1.5099739,-1.9147366,-1.9863696,-1.8253539,-1.7886214,-1.6819785,-2.1292603,-2.1739373,-2.2905912,-2.1364632,-1.8914925,-2.054105,-1.9904456,-2.09
883,-4.464380739,-4.322350007,-3.7222,-3.974708396,-3.097499936,-4.48979144,-4.344875111,-2.686996794,-3.8629959,-3.4192064,-5.4946427,-5.7224865,-3.6401463,-3.8396187,-3.6170692,-3.7583148,-4.318944,-3.9771638,-3.7659516,-3.1245737,-2.3998942,-2.7861915,-4.88
884,-3.479579186,-2.436099995,-2.81,-2.827666769,-2.020799961,-3.426960193,-2.660820501,-2.561654872,-2.3485866,-2.6434605,-3.10711,-2.5999446,-2.0712452,-2.7046783,-2.068744,-2.536219,-2.4364493,-2.3627627,-2.783299,-2.5132668,-2.2790759,-2.2390826,-1.456
885,-4.429347912,-4.273109981,-4.8244,-4.547105297,-3.958179901,-4.427872955,-3.833404676,-4.751275865,-4.4280562,-3.4996507,-5.56718,-5.8089113,-4.343005,-5.082555,-3.7212796,-4.3652716,-4.7817354,-4.2271757,-3.7892718,-5.180891,-4.5250845,-3.5889761,-3.604
886,-2.350110948,-1.784680008,-0.656,-2.938855662,-1.311200023,-2.388166756,-1.986575715,-2.809535328,-0.80664957,-1.1562219,-2.6306543,-2.1068888,-0.72950846,-1.6870642,-0.94681203,-1.1171558,-1.2005583,-1.3634017,-1.0444409,-1.7483261,-2.1794803,-0.6536319,-0.7
887,-4.905011099,-3.285210018,-2.8899999,-4.444355042,-1.390999966,-4.889719575,-4.041501432,-4.768787416,-2.8969302,-2.3042793,-4.0014577,-3.9511242,-3.586165,-3.0711596,-3.2390869,-3.5740385,-3.5453315,-3.117587,-3.058149,-3.619881,-4.2779202,-3.6270187,-3.21
888,-3.311999669,-4.070880036,-4.974,-3.924238609,-3.228360043,-3.41040378,-4.404733734,-4.190119051,-3.5834987,-3.3660836,-4.408343,-4.5359983,-2.1588862,-2.1679254,-2.3825989,-2.1754591,-2.4988723,-2.4417229,-2.5066097,-2.6144636,-3.8496838,-2.406255,-3.05
889,-1.279677184,-1.958620002,-2.1072,-2.120351964,-2.96174,-1.312864078,-1.715111891,-3.241671448,-1.3734152,-1.348597,-2.848577,-2.7542791,-1.52868,-1.2112268,-1.6868068,-1.4817144,-1.3925946,-1.3921956,-1.6014072,-1.5655565,-0.8477506,-1.1913109,-1.228
890,-1.815739688,-2.427419998,-2.7859998,-2.075933311,-3.178900034,-1.836226886,-1.944327396,-2.409026983,-1.3775085,-1.0262362,-2.312338,-1.534242,-1.0412401,-1.6692679,-0.76169574,-1.3052799,-0.95092463,-0.89907694,-1.1695799,-1.3986121,-1.9151382,-1.890987,-0.7
891,-2.635033111,-2.337159967,-1.358,-1.922816236,-1.933599966,-2.495090601,-1.609963747,-2.401910799,-3.3075821,-3.166298,-4.749397,-4.2390857,-4.083086,-3.9326239,-4.042249,-4.603617,-4.3212776,-4.218954,-3.501001,-3.6923234,-3.6876252,-4.0555143,-4.08
892,-4.275148288,-2.747196339,-2.5544,-2.401760289,-2.252992234,-4.168278322,-3.199267107,-4.206745334,-1.5431905,-1.4382155,-2.5003648,-3.295824,-1.4950639,-1.9968454,-1.4716272,-1.7158078,-2.0926065,-1.8052617,-1.4777972,-1.9369739,-1.3475981,-1.5115147,-1.98
893,-5.265481591,-4.858170005,-4.6608,-4.859556683,-6.67340004,-5.316277845,-5.186829258,-4.755699944,-6.490193,-5.6322308,-7.75564,-6.681583,-6.1057568,-8.131398,-5.624021,-6.4485803,-6.6678686,-6.144846,-6.3349667,-7.127349,-4.5996547,-6.096665,-6.78
894,-3.619790069,-3.793459977,-3.1246,-3.549515955,-3.844100068,-3.604884134,-3.583593925,-2.809535328,-4.6937594,-3.6778426,-4.0359106,-4.6390123,-3.6664338,-3.874062,-4.2573614,-4.2448993,-3.6823268,-3.4802794,-2.475915,-3.9403126,-2.081651,-4.603486,-4.43
895,-0.446958007,-1.215866671,-1.1600001,-0.776360588,-0.475200002,-0.53621895,-1.036957254,-2.263538326,-0.93997455,-0.6794415,-2.4261398,-2.3311148,-0.53861964,-1.2173777,-0.5745847,-0.8513937,-0.94328713,-0.9893367,-0.74860203,-1.53147,-1.1100264,-1.156878,-1.11
896,-2.150901868,-1.822740006,-2.324,-1.80399102,-1.567500025,-2.125643682,-1.244638644,-2.655132446,-1.0107236,-1.4103775,-2.6040373,-2.4588168,-0.85620904,-1.6445957,-0.7221416,-1.3217998,-1.3245065,-1.3377919,-0.88464093,-1.4868369,-1.2385755,-1.1327487,-1.08
897,-3.134387902,-3.772829975,-3.816,-3.359377609,-3.75,-3.122996385,-3.411622412,-2.809535328,-1.8510708,-2.167843,-3.463643,-2.8120236,-2.3510952,-2.371803,-2.689081,-2.8199718,-2.7887774,-2.7124228,-2.39344,-2.5637255,-3.1593182,-2.7463243,-2.77
898,-0.688848508,-2.465810001,-2.1727998,-1.983802516,-2.157760054,-0.736834947,-1.773007743,-2.807779491,-2.729604,-2.2118378,-3.7216449,-3.755392,-1.7746046,-2.4983127,-2.2904556,-2.537246,-2.0388525,-2.354297,-2.7249901,-3.0158985,-1.5119904,-1.6479013,-2.253
899,-5.164091747,-5.40736003,-6.275,-6.086087243,-6.468900084,-5.210779613,-5.728034445,-4.491757601,-5.8244634,-3.856584,-6.40492,-6.9038563,-6.7919016,-5.652171,-6.198893,-5.581012,-6.604699,-5.877059,-6.0829134,-6.0955076,-4.8897743,-4.862759,-6.317
900,-2.723070827,-2.762110007,-2.2194002,-2.462350027,-4.715609961,-2.730927855,-3.191115169,-2.525625005,-2.8096173,-2.557566,-4.2956305,-4.8396444,-2.095643,-3.3568602,-2.6054182,-2.8347344,-3.0697052,-3.1296277,-2.7690763,-3.6653016,-1.727888,-2.1230872,-2.647
901,-6.131778782,-4.38909004,-7.727,-5.927747817,-3.000249922,-6.072510224,-5.474481796,-5.830919824,-5.0552583,-4.105083,-6.361334,-6.090737,-5.1408396,-6.317734,-5.940532,-6.1162386,-6.1160383,-5.5880303,-5.8229303,-6.402309,-3.817334,-6.4714494,-6.025
902,-2.301974562,-2.236520003,-0.18400002,-2.381011917,-0.676559996,-2.404159947,-2.712465278,-3.032068945,-4.440103,-3.7263355,-4.9765277,-5.1798973,-3.7533135,-4.880443,-3.605288,-4.7737494,-4.6906137,-4.685605,-3.7476866,-4.6331635,-1.7340834,-1.8441135,-5.19
903,-0.941605389,-0.301869998,-0.43800002,-1.05360723,-0.819999993,-0.915817124,-0.389184455,-2.392195243,-0.20467539,-0.852797,-1.85184,-1.1506548,-0.114121094,-0.9097582,-0.34413326,-0.81924224,-0.47786808,-0.22925138,-0.7504357,-0.62970334,-0.5786753,-0.43255845,-0.66
904,-3.725977483,-2.615649998,-3.1104,-2.69696801,-3.015559967,-3.647738832,-2.875540335,-2.624042155,-4.636765,-3.7667007,-3.9423385,-4.7305117,-3.3791337,-4.0646596,-4.0448747,-3.910095,-3.7612064,-3.4741905,-3.02348,-3.8976243,-2.1744926,-4.3129435,-4.1
905,-5.100735461,-3.334550022,-2.6878,-3.474647331,-0.699999988,-4.996071226,-3.663113242,-3.032537031,-3.2094638,-2.520825,-4.2473774,-4.5029545,-2.91953,-3.694378,-3.0811896,-3.9015143,-3.3959322,-3.350472,-3.0583057,-3.7478554,-2.9087474,-3.4103632,-3.9
906,-3.354491056,-4.611279978,-5.024,-3.791113731,-5.419999866,-3.387319711,-4.505365559,-4.350407774,-3.9194617,-3.2531025,-5.022986,-4.853095,-5.186431,-4.1996956,-4.5972676,-4.9361897,-4.6917906,-4.407729,-3.9411218,-4.434969,-5.2279406,-4.455944,-4.72
907,-6.10944024,-6.307030063,-6.334,-5.659664396,-6.495600157,-6.092314233,-6.244286457,-4.018094417,-5.770955,-4.3501844,-6.7182155,-6.8749046,-7.1690006,-5.655517,-6.361838,-6.6408043,-6.5104113,-5.468009,-5.496416,-6.6131763,-5.9696937,-6.5409408,-6.25
908,-7.921405445,-7.897130008,-7.8259993,-7.999002141,-8.591800036,-7.852250473,-7.803221041,-7.593021332,-7.195222,-5.605361,-9.01377,-8.273415,-8.162554,-7.744884,-7.9717917,-7.895873,-8.00509,-7.282348,-7.5978546,-8.591832,-6.6789966,-8.14375,-7.39
909,-1.979458708,-1.177510019,0.1884,-1.026938026,-2.94319993,-1.926102379,-0.8815801,-2.167986542,-0.82941514,-0.6003958,-1.1982855,-1.5147251,0.07361354,0.096936285,-0.010145903,-0.5137093,-0.19855988,-0.65471506,-0.7332016,-0.122824825,0.11148734,0.3417825,-0.31
910,-2.186074484,-1.845060029,-2.068,-1.844432924,-3.093000038,-2.162224067,-2.417250137,-1.895942576,-2.1547718,-2.1459405,-2.5438037,-1.9390324,-1.3459979,-1.8057741,-1.585463,-1.5505334,-2.0414124,-1.6905602,-1.7765752,-2.142849,-1.1509851,-2.1358695,-2
911,-5.459019493,-6.479410093,-5.435,-5.904940584,-8.067200089,-5.435788788,-5.130171506,-5.011596402,-4.810121,-3.8146863,-5.938845,-5.8583903,-5.5442853,-4.959061,-5.449658,-5.936814,-5.727477,-4.963647,-4.864393,-5.1813984,-5.3435507,-6.054879,-5.21
912,-0.673468348,-2.14930002,-2.094,-2.07224523,-1.190000057,-0.709501102,-1.761137837,-3.130197675,-2.0838745,-1.2789199,-2.2468152,-1.7893399,-1.2989775,-1.9510014,-1.4505544,-1.9367859,-1.6314005,-1.2139944,-1.6170868,-1.5545117,-2.540158,-1.7067783,-1.49
913,-2.585339509,-2.077650013,-2.2772,-2.104677119,-1.709319981,-2.567159897,-1.948881552,-2.515644175,-2.0762534,-2.1656036,-2.9934464,-2.2152503,-2.2980514,-2.644593,-2.588979,-2.6491718,-2.3932714,-2.2502916,-1.8898484,-2.1432762,-2.657818,-2.318934,-2.692
914,-3.201183957,-3.43935949,-3.178,-3.258767563,-3.409999967,-3.181614283,-3.41018474,-4.018094417,-2.320634,-2.1432357,-3.7866554,-2.5663247,-2.2632694,-2.4686935,-2.5616803,-2.9272103,-2.5502725,-2.3715875,-2.8779235,-2.688918,-1.3567572,-2.8942635,-2.74
915,-2.14389957,-1.318629994,-1.8412001,-2.005470412,-1.709299983,-2.09366589,-1.465276048,-2.515644175,-1.2847483,-1.4887707,-2.7764611,-2.5644507,-1.1788896,-1.6338923,-1.0926481,-1.4581907,-1.4391308,-1.3780278,-0.8624264,-1.1276251,-1.8511542,-0.47565296,-1.03
916,-2.793572997,-3.343859982,-5.9639997,-4.113922594,-1.5784,-2.824492014,-3.370857799,-3.281877602,-1.5112711,-1.0623909,-1.8566633,-1.3796588,-2.1941214,-2.4229565,-0.83205616,-1.1127234,-1.1298964,-1.7262019,-0.7462555,-1.5725722,-2.5714908,-1.5971911,-2.16
917,-7.54526678,-4.632380008,-3.9080002,-6.759268485,-4.673860018,-7.404139991,-4.677320965,-3.225000019,-4.105029,-3.6280043,-5.8934875,-5.8418045,-4.1309204,-3.6877072,-3.7714448,-3.9945095,-4.0914917,-4.0557737,-4.247877,-3.5019004,-3.1119034,-3.807258,-4.31
918,-3.331850449,-2.269090004,-1.9845998,-2.001138563,-1.358079967,-3.154268508,-1.710141733,-2.77727888,-3.098953,-1.5808783,-3.0530405,-3.1967344,-1.6782368,-1.8828416,-2.8629107,-2.3626082,-2.1910043,-2.3379292,-0.93480504,-1.0607251,-0.7182897,-2.982579,-3.583
919,1.140334731,0.053760002,0.02600002,-0.752612125,0.578850022,1.041321859,0.311602252,-1.790453083,-0.3077482,-0.6041497,-0.7621821,-0.3777203,0.34649113,-0.13029069,0.55903316,0.4830923,0.3777914,0.44964457,-0.20190427,0.032511704,0.82127446,0.39550868,0.46
